ZIPCODE,city,state,LATITUDE,LONGITUDE
94596,Walnut Creek,CA,37.9059,-122.0586
94597,Walnut Creek,CA,37.7772,-121.9554
94598,Walnut Creek,CA,37.9188,-122.0262
94599,Yountville,CA,38.403,-122.3623
94601,Oakland,CA,37.7768,-122.2179
94602,Oakland,CA,37.7997,-122.2121
94603,Oakland,CA,37.7384,-122.1733
94604,Oakland,CA,37.6802,-121.9215
94605,Oakland,CA,37.763,-122.1631
94606,Oakland,CA,37.7932,-122.2435
94607,Oakland,CA,37.8064,-122.289
94608,Emeryville,CA,37.8347,-122.2832
94609,Oakland,CA,37.8349,-122.264
94610,Oakland,CA,37.8124,-122.242
94611,Oakland,CA,37.8271,-122.2229
94612,Oakland,CA,37.8094,-122.2717
94613,Oakland,CA,37.7811,-122.1866
94614,Oakland,CA,37.7277,-122.2046
94615,Oakland,CA,37.8067,-122.3004
94617,Oakland,CA,37.8078,-122.2717
94618,Oakland,CA,37.8437,-122.2437
94619,Oakland,CA,37.79,-122.1862
94620,Piedmont,CA,37.6802,-121.9215
94621,Oakland,CA,37.754,-122.1897
94623,Oakland,CA,37.6802,-121.9215
94624,Oakland,CA,37.6802,-121.9215
94625,Oakland,CA,37.8039,-122.3197
94626,Oakland,CA,37.8193,-122.3031
94627,Oakland,CA,37.6802,-121.9215
94643,Oakland,CA,37.6802,-121.9215
94649,Oakland,CA,37.6802,-121.9215
94659,Oakland,CA,37.6802,-121.9215
94660,Oakland,CA,37.6802,-121.9215
94661,Oakland,CA,37.6802,-121.9215
94662,Emeryville,CA,37.6802,-121.9215
94666,Oakland,CA,37.6802,-121.9215
94701,Berkeley,CA,37.8606,-122.2967
94702,Berkeley,CA,37.865,-122.2859
94703,Berkeley,CA,37.8625,-122.2758
94704,Berkeley,CA,37.8686,-122.2586
94705,Berkeley,CA,37.8569,-122.2508
94706,Albany,CA,37.8891,-122.2937
94707,Berkeley,CA,37.8946,-122.2792
94708,Berkeley,CA,37.8946,-122.2637
94709,Berkeley,CA,37.8796,-122.2668
94710,Berkeley,CA,37.87,-122.2981
94712,Berkeley,CA,37.6802,-121.9215
94720,Berkeley,CA,37.8668,-122.2536
94801,Richmond,CA,37.9414,-122.3663
94802,Richmond,CA,37.7772,-121.9554
94803,El Sobrante,CA,37.9697,-122.2941
94804,Richmond,CA,37.9265,-122.3408
94805,Richmond,CA,37.9418,-122.3255
94806,San Pablo,CA,37.9726,-122.3387
94807,Richmond,CA,37.7772,-121.9554
94808,Richmond,CA,37.7772,-121.9554
94820,El Sobrante,CA,37.7772,-121.9554
94850,Richmond,CA,37.7772,-121.9554
94901,San Rafael,CA,37.9724,-122.5148
94903,San Rafael,CA,38.019,-122.5459
94904,Greenbrae,CA,37.9501,-122.5428
94912,San Rafael,CA,38.068,-122.741
94913,San Rafael,CA,38.068,-122.741
94914,Kentfield,CA,38.068,-122.741
94915,San Rafael,CA,38.0739,-122.5594
94920,Belvedere Tiburon,CA,37.8925,-122.4754
94922,Bodega,CA,38.3456,-122.9668
94923,Bodega Bay,CA,38.3477,-123.0587
94924,Bolinas,CA,37.9077,-122.702
94925,Corte Madera,CA,37.9242,-122.516
94926,Cotati,CA,38.4631,-122.99
94927,Rohnert Park,CA,38.4631,-122.99
94928,Rohnert Park,CA,38.3472,-122.6954
94929,Dillon Beach,CA,38.2466,-122.9592
94930,Fairfax,CA,37.9878,-122.5996
94931,Cotati,CA,38.3286,-122.7104
94933,Forest Knolls,CA,38.0125,-122.6889
94937,Inverness,CA,38.0992,-122.8775
94938,Lagunitas,CA,38.0176,-122.6943
94939,Larkspur,CA,37.9362,-122.5355
94940,Marshall,CA,38.18,-122.8836
94941,Mill Valley,CA,37.8981,-122.5413
94942,Mill Valley,CA,38.068,-122.741
94945,Novato,CA,38.1171,-122.5632
94946,Nicasio,CA,38.0505,-122.6787
94947,Novato,CA,38.0982,-122.5981
94948,Novato,CA,38.1489,-122.5737
94949,Novato,CA,38.0632,-122.5411
94950,Olema,CA,38.0544,-122.7776
94951,Penngrove,CA,38.3145,-122.661
94952,Petaluma,CA,38.2437,-122.6935
94953,Petaluma,CA,38.4631,-122.99
94954,Petaluma,CA,38.2433,-122.6069
94955,Petaluma,CA,38.4631,-122.99
94956,Point Reyes Station,CA,38.0816,-122.8199
94957,Ross,CA,38.0223,-122.5617
94960,San Anselmo,CA,37.9816,-122.5688
94963,San Geronimo,CA,38.0121,-122.6639
94964,San Quentin,CA,37.9434,-122.4903
94965,Sausalito,CA,37.8555,-122.4995
94966,Sausalito,CA,38.068,-122.741
94970,Stinson Beach,CA,37.9034,-122.6504
94971,Tomales,CA,38.2459,-122.9064
94972,Valley Ford,CA,38.3355,-122.9392
94973,Woodacre,CA,38.0076,-122.6391
94974,San Quentin,CA,38.068,-122.741
94975,Petaluma,CA,38.4631,-122.99
94976,Corte Madera,CA,38.068,-122.741
94977,Larkspur,CA,38.068,-122.741
94978,Fairfax,CA,38.068,-122.741
94979,San Anselmo,CA,38.068,-122.741
94991,San Rafael,CA,37.9707,-122.524
94998,Novato,CA,38.1173,-122.5684
94999,Petaluma,CA,38.2675,-122.6581
95001,Aptos,CA,37.053,-121.9494
95002,Alviso,CA,37.4274,-121.9752
95003,Aptos,CA,36.9793,-121.8944
95004,Aromas,CA,36.8851,-121.6308
95005,Ben Lomond,CA,37.0843,-122.0852
95006,Boulder Creek,CA,37.1518,-122.1368
95007,Brookdale,CA,37.1055,-122.1047
95008,Campbell,CA,37.2788,-121.9545
95009,Campbell,CA,37.1894,-121.7053
95010,Capitola,CA,36.9761,-121.9532
95011,Campbell,CA,37.1894,-121.7053
95012,Castroville,CA,36.7689,-121.7511
95013,Coyote,CA,37.1894,-121.7053
95014,Cupertino,CA,37.3179,-122.0478
95015,Cupertino,CA,37.1894,-121.7053
95017,Davenport,CA,37.086,-122.2264
95018,Felton,CA,37.0577,-122.0597
95019,Freedom,CA,36.9356,-121.7797
95020,Gilroy,CA,37.0169,-121.5658
95021,Gilroy,CA,36.9861,-121.4973
95022,Palo Alto,CA,37.3248,-122.1843
95023,Hollister,CA,36.8622,-121.3801
95024,Hollister,CA,36.8544,-121.4119
95026,Holy City,CA,37.1894,-121.7053
95030,Los Gatos,CA,37.2286,-121.984
95031,Los Gatos,CA,37.1894,-121.7053
95032,Los Gatos,CA,37.2412,-121.9534
95033,Los Gatos,CA,37.16,-121.9881
95035,Milpitas,CA,37.4365,-121.8944
95036,Milpitas,CA,37.4568,-121.9136
95037,Morgan Hill,CA,37.1376,-121.6621
95038,Morgan Hill,CA,37.2258,-121.6179
95039,Moss Landing,CA,36.8129,-121.783
95041,Mount Hermon,CA,37.0508,-122.0569
95042,New Almaden,CA,37.1894,-121.7053
95043,Paicines,CA,36.5046,-121.0152
95044,Redwood Estates,CA,37.1894,-121.7053
95045,San Juan Bautista,CA,36.8291,-121.5285
95046,San Martin,CA,37.0887,-121.6005
95050,Santa Clara,CA,37.3478,-121.9513
95051,Santa Clara,CA,37.3462,-121.9846
95052,Santa Clara,CA,37.1894,-121.7053
95053,Santa Clara,CA,37.1894,-121.7053
95054,Santa Clara,CA,37.3932,-121.9607
95055,Santa Clara,CA,37.1894,-121.7053
95056,Santa Clara,CA,37.1894,-121.7053
95060,Santa Cruz,CA,36.9806,-122.046
95061,Santa Cruz,CA,37.0074,-122.0751
95062,Santa Cruz,CA,36.9707,-121.9909
95063,Santa Cruz,CA,36.9634,-121.9738
95064,Santa Cruz,CA,37.0002,-122.0603
95065,Santa Cruz,CA,37.0103,-121.9852
95066,Scotts Valley,CA,37.0576,-122.0151
95067,Scotts Valley,CA,37.053,-121.9494
95070,Saratoga,CA,37.2705,-122.0231
95071,Saratoga,CA,37.1894,-121.7053
95073,Soquel,CA,37.0079,-121.9507
95075,Tres Pinos,CA,36.7617,-121.2748
95076,Watsonville,CA,36.9229,-121.7722
95077,Watsonville,CA,37.053,-121.9494
95101,San Jose,CA,37.1894,-121.7053
95102,San Jose,CA,37.1894,-121.7053
95103,San Jose,CA,37.1894,-121.7053
95106,San Jose,CA,37.1894,-121.7053
95108,San Jose,CA,37.1894,-121.7053
95109,San Jose,CA,37.1894,-121.7053
95110,San Jose,CA,37.3355,-121.8988
95111,San Jose,CA,37.284,-121.8266
95112,San Jose,CA,37.3485,-121.8863
95113,San Jose,CA,37.3339,-121.8915
95114,San Jose,CA,37.1894,-121.7053
95115,San Jose,CA,37.1894,-121.7053
95116,San Jose,CA,37.3496,-121.8544
95117,San Jose,CA,37.311,-121.9616
95118,San Jose,CA,37.2576,-121.8907
95119,San Jose,CA,37.2322,-121.7909
95120,San Jose,CA,37.2136,-121.8567
95121,San Jose,CA,37.3057,-121.8115
95122,San Jose,CA,37.3296,-121.8336
95123,San Jose,CA,37.2444,-121.8325
95124,San Jose,CA,37.2567,-121.9231
95125,San Jose,CA,37.2951,-121.8965
95126,San Jose,CA,37.3263,-121.9178
95127,San Jose,CA,37.3695,-121.8208
95128,San Jose,CA,37.317,-121.9356
95129,San Jose,CA,37.3077,-121.9998
95130,San Jose,CA,37.2896,-121.9831
95131,San Jose,CA,37.3863,-121.8899
95132,San Jose,CA,37.406,-121.8478
95133,San Jose,CA,37.3735,-121.8578
95134,San Jose,CA,37.4125,-121.9446
95135,San Jose,CA,37.2995,-121.7545
95136,San Jose,CA,37.2693,-121.8494
95137,San Jose,CA,37.1894,-121.7053
95138,San Jose,CA,37.2559,-121.7754
95139,San Jose,CA,37.2262,-121.7651
95140,Mount Hamilton,CA,37.3887,-121.6385
95141,San Jose,CA,37.1787,-121.7418
95142,San Jose,CA,37.1894,-121.7053
95148,San Jose,CA,37.3305,-121.7914
95150,San Jose,CA,37.1894,-121.7053
95151,San Jose,CA,37.1873,-121.7572
95152,San Jose,CA,37.1894,-121.7053
95153,San Jose,CA,37.2162,-121.7436
95154,San Jose,CA,37.1894,-121.7053
95155,San Jose,CA,37.1894,-121.7053
95156,San Jose,CA,37.1894,-121.7053
95157,San Jose,CA,37.1894,-121.7053
95158,San Jose,CA,37.1894,-121.7053
95159,San Jose,CA,37.1894,-121.7053
95160,San Jose,CA,37.1894,-121.7053
95161,San Jose,CA,37.1894,-121.7053
95164,San Jose,CA,37.1894,-121.7053
95170,San Jose,CA,37.1894,-121.7053
95171,San Jose,CA,37.1894,-121.7053
95172,San Jose,CA,37.1894,-121.7053
95173,San Jose,CA,37.1894,-121.7053
95190,San Jose,CA,37.1894,-121.7053
95191,San Jose,CA,37.1894,-121.7053
95192,San Jose,CA,37.1894,-121.7053
95193,San Jose,CA,37.1894,-121.7053
95194,San Jose,CA,37.1894,-121.7053
95196,San Jose,CA,37.1894,-121.7053
95201,Stockton,CA,37.6722,-121.2988
95202,Stockton,CA,37.9587,-121.2881
95203,Stockton,CA,37.9548,-121.3074
95204,Stockton,CA,37.9743,-121.3147
95205,Stockton,CA,37.9629,-121.264
95206,Stockton,CA,37.922,-121.3025
95207,Stockton,CA,38.0042,-121.3237
95208,Stockton,CA,37.8898,-121.2539
95209,Stockton,CA,38.0355,-121.3438
95210,Stockton,CA,38.0251,-121.2972
95211,Stockton,CA,37.9811,-121.308
95212,Stockton,CA,38.0389,-121.2421
95213,Stockton,CA,37.9048,-121.2268
95215,Stockton,CA,37.9555,-121.1906
95219,Stockton,CA,38.0049,-121.4002
95220,Acampo,CA,38.2002,-121.2351
95221,Altaville,CA,38.077,-120.554
95222,Angels Camp,CA,38.0874,-120.5807
95223,Arnold,CA,38.2823,-120.2888
95224,Avery,CA,38.2086,-120.3488
95225,Burson,CA,38.1833,-120.8949
95226,Campo Seco,CA,38.2295,-120.8634
95227,Clements,CA,38.2058,-121.0536
95228,Copperopolis,CA,37.9425,-120.6579
95229,Douglas Flat,CA,38.1104,-120.4544
95230,Farmington,CA,37.9594,-120.8233
95231,French Camp,CA,37.8827,-121.2798
95232,Glencoe,CA,38.3566,-120.5832
95233,Hathaway Pines,CA,38.1861,-120.3633
95234,Holt,CA,37.8898,-121.2539
95236,Linden,CA,38.0185,-121.0568
95237,Lockeford,CA,38.1628,-121.1486
95240,Lodi,CA,38.1246,-121.2504
95241,Lodi,CA,37.8898,-121.2539
95242,Lodi,CA,38.1326,-121.3228
95245,Mokelumne Hill,CA,38.3007,-120.6263
95246,Mountain Ranch,CA,38.2613,-120.5033
95247,Murphys,CA,38.1461,-120.4546
95248,Rail Road Flat,CA,38.3256,-120.4852
95249,San Andreas,CA,38.1928,-120.6429
95250,Sheep Ranch,CA,38.2568,-120.381
95251,Vallecito,CA,38.0759,-120.4654
95252,Valley Springs,CA,38.1456,-120.8573
95253,Victor,CA,38.1147,-121.2037
95254,Wallace,CA,38.1929,-120.9578
95255,West Point,CA,38.4217,-120.4695
95257,Wilseyville,CA,38.3777,-120.4574
95258,Woodbridge,CA,38.1541,-121.306
95267,Stockton,CA,37.8898,-121.2539
95269,Stockton,CA,37.8898,-121.2539
95290,Stockton,CA,37.9535,-121.2853
95296,Lyoth,CA,37.8898,-121.2539
95297,Stockton,CA,37.8898,-121.2539
95298,Stockton,CA,37.8898,-121.2539
95301,Atwater,CA,37.3512,-120.6056
95303,Ballico,CA,37.4699,-120.6761
95304,Banta,CA,37.8898,-121.2539
95305,Big Oak Flat,CA,37.8246,-120.2576
95306,Catheys Valley,CA,37.4322,-120.0968
95307,Ceres,CA,37.5843,-120.9506
95309,Chinese Camp,CA,37.8079,-120.4405
95310,Columbia,CA,38.061,-120.3922
95311,Coulterville,CA,37.7461,-120.1512
95312,Cressey,CA,37.4201,-120.6653
95313,Crows Landing,CA,37.4137,-121.0565
95314,Dardanelle,CA,38.0335,-119.925
95315,Delhi,CA,37.4282,-120.7752
95316,Denair,CA,37.5523,-120.7846
95317,El Nido,CA,37.1275,-120.5057
95318,El Portal,CA,37.6736,-119.8131
95319,Empire,CA,37.6375,-120.9066
95320,Escalon,CA,37.7978,-121.0018
95321,Groveland,CA,37.8402,-120.0454
95322,Gustine,CA,37.1875,-121.0323
95323,Hickman,CA,37.6194,-120.7141
95324,Hilmar,CA,37.4009,-120.8797
95325,Hornitos,CA,37.4634,-120.2561
95326,Hughson,CA,37.5947,-120.8642
95327,Jamestown,CA,37.8672,-120.4916
95328,Keyes,CA,37.5596,-120.9141
95329,La Grange,CA,37.6942,-120.4242
95330,Lathrop,CA,37.8169,-121.2854
95333,Le Grand,CA,37.2454,-120.2712
95334,Livingston,CA,37.3803,-120.7261
95335,Long Barn,CA,38.1191,-120.1014
95336,Manteca,CA,37.8128,-121.2142
95337,Manteca,CA,37.7823,-121.2358
95338,Mariposa,CA,37.5055,-119.9253
95340,Merced,CA,37.2946,-120.4747
95341,Merced,CA,37.1869,-120.6504
95342,Atwater,CA,37.3673,-120.5706
95343,Merced,CA,37.1869,-120.6504
95344,Merced,CA,37.3782,-120.6178
95345,Midpines,CA,37.5763,-119.9487
95346,Mi Wuk Village,CA,38.0796,-120.1687
95347,Moccasin,CA,37.8054,-120.3759
95348,Merced,CA,37.3421,-120.5015
95350,Modesto,CA,37.6718,-121.0125
95351,Modesto,CA,37.6261,-120.9996
95352,Modesto,CA,37.604,-120.9371
95353,Modesto,CA,37.604,-120.9371
95354,Modesto,CA,37.6445,-120.9804
95355,Modesto,CA,37.6735,-120.9557
95356,Modesto,CA,37.7041,-121.0219
95357,Modesto,CA,37.6672,-120.9061
95358,Modesto,CA,37.6229,-121.0518
95360,Newman,CA,37.312,-121.0314
95361,Oakdale,CA,37.7765,-120.8476
95363,Patterson,CA,37.4775,-121.1456
95364,Pinecrest,CA,38.2753,-119.8962
95365,Planada,CA,37.2974,-120.3229
95366,Ripon,CA,37.7429,-121.1255
95367,Riverbank,CA,37.7313,-120.9437
95368,Salida,CA,37.7087,-121.0893
95369,Snelling,CA,37.5218,-120.4656
95370,Sonora,CA,37.9952,-120.3437
95372,Soulsbyville,CA,37.9919,-120.2583
95373,Standard,CA,37.9864,-120.2414
95374,Stevinson,CA,37.3226,-120.883
95375,Strawberry,CA,38.1841,-120.0213
95376,Tracy,CA,37.7284,-121.424
95377,Tracy,CA,37.7237,-121.4471
95378,Tracy,CA,37.8898,-121.2539
95379,Tuolumne,CA,37.958,-120.2297
95380,Turlock,CA,37.4886,-120.852
95381,Turlock,CA,37.604,-120.9371
95382,Turlock,CA,37.5239,-120.8516
95383,Twain Harte,CA,38.0559,-120.23
95385,Vernalis,CA,37.6098,-121.2678
95386,Waterford,CA,37.6456,-120.7381
95387,Westley,CA,37.5398,-121.247
95388,Winton,CA,37.4002,-120.6109
95389,Yosemite National Park,CA,37.6997,-119.6753
95390,Riverbank,CA,37.604,-120.9371
95397,Modesto,CA,37.604,-120.9371
95401,Santa Rosa,CA,38.4401,-122.7456
95402,Santa Rosa,CA,38.4401,-122.7106
95403,Santa Rosa,CA,38.4805,-122.7498
95404,Santa Rosa,CA,38.4576,-122.6932
95405,Santa Rosa,CA,38.4382,-122.6742
95406,Santa Rosa,CA,38.4596,-122.7157
95407,Santa Rosa,CA,38.405,-122.7275
95408,Santa Rosa,CA,38.4631,-122.99
95409,Santa Rosa,CA,38.4606,-122.6422
95410,Albion,CA,39.2162,-123.7138
95412,Annapolis,CA,38.7178,-123.3276
95415,Boonville,CA,39.0268,-123.3862
95416,Boyes Hot Springs,CA,38.4631,-122.99
95417,Branscomb,CA,39.6702,-123.6442
95418,Calpella,CA,39.2133,-123.2771
95419,Camp Meeker,CA,38.4246,-122.9607
95420,Caspar,CA,39.3654,-123.8047
95421,Cazadero,CA,38.5628,-123.1679
95422,Clearlake,CA,38.9562,-122.6352
95423,Clearlake Oaks,CA,39.0372,-122.6545
95424,Clearlake Park,CA,38.9715,-122.6642
95425,Cloverdale,CA,38.7957,-122.997
95426,Cobb,CA,38.8351,-122.7223
95427,Comptche,CA,39.2409,-123.5477
95428,Covelo,CA,39.8258,-123.2303
95429,Dos Rios,CA,39.7612,-123.3355
95430,Duncans Mills,CA,38.4493,-123.055
95431,Eldridge,CA,38.3479,-122.5175
95432,Elk,CA,39.1039,-123.6462
95433,El Verano,CA,38.3139,-122.5131
95435,Finley,CA,39.0069,-122.8596
95436,Forestville,CA,38.4959,-122.9064
95437,Fort Bragg,CA,39.437,-123.7609
95439,Fulton,CA,38.4946,-122.7723
95441,Geyserville,CA,38.7102,-122.957
95442,Glen Ellen,CA,38.3679,-122.5247
95443,Glenhaven,CA,39.0328,-122.7408
95444,Graton,CA,38.4347,-122.8689
95445,Gualala,CA,38.8134,-123.5576
95446,Guerneville,CA,38.5097,-123.0008
95448,Healdsburg,CA,38.6141,-122.8763
95449,Hopland,CA,38.9551,-123.0813
95450,Jenner,CA,38.5062,-123.2294
95451,Kelseyville,CA,38.9397,-122.7855
95452,Kenwood,CA,38.4141,-122.5467
95453,Lakeport,CA,39.0517,-122.9207
95454,Laytonville,CA,39.7456,-123.5223
95456,Littleriver,CA,39.2688,-123.7557
95457,Lower Lake,CA,38.9114,-122.599
95458,Lucerne,CA,39.0904,-122.7897
95459,Manchester,CA,38.9964,-123.6647
95460,Mendocino,CA,39.3119,-123.7917
95461,Middletown,CA,38.7911,-122.6107
95462,Monte Rio,CA,38.4714,-123.0147
95463,Navarro,CA,39.1733,-123.5508
95464,Nice,CA,39.1256,-122.8465
95465,Occidental,CA,38.41,-122.9835
95466,Philo,CA,39.0893,-123.5019
95468,Point Arena,CA,38.8984,-123.6575
95469,Potter Valley,CA,39.383,-123.0786
95470,Redwood Valley,CA,39.2858,-123.2206
95471,Rio Nido,CA,38.5225,-122.9797
95472,Sebastopol,CA,38.3933,-122.8367
95473,Sebastopol,CA,38.3259,-122.5058
95476,Sonoma,CA,38.2771,-122.4706
95480,Stewarts Point,CA,38.6547,-123.3999
95481,Talmage,CA,39.1319,-123.1622
95482,Ukiah,CA,39.1549,-123.2009
95485,Upper Lake,CA,39.1724,-122.9047
95486,Villa Grande,CA,38.4645,-123.038
95487,Vineburg,CA,38.4631,-122.99
95488,Westport,CA,39.7271,-123.7924
95490,Willits,CA,39.4517,-123.3729
95492,Windsor,CA,38.5449,-122.8079
95493,Witter Springs,CA,39.1961,-122.9665
95494,Yorkville,CA,38.9162,-123.2651
95497,The Sea Ranch,CA,38.7256,-123.4763
95501,Eureka,CA,40.7937,-124.161
95502,Eureka,CA,40.8146,-124.0805
95503,Eureka,CA,40.7571,-124.1513
95511,Alderpoint,CA,40.1695,-123.6022
95514,Blocksburg,CA,40.3258,-123.6927
95517,Diamond Springs,CA,38.6928,-120.8188
95518,Arcata,CA,40.8814,-123.9842
95519,Mckinleyville,CA,40.9635,-124.0729
95521,Arcata,CA,40.8675,-124.0752
95522,Arcata,CA,40.8783,-124.0757
95524,Bayside,CA,40.8229,-124.0671
95525,Blue Lake,CA,40.9074,-123.8835
95526,Bridgeville,CA,40.4134,-123.5327
95527,Burnt Ranch,CA,40.8773,-123.4566
95528,Carlotta,CA,40.4899,-123.9713
95531,Crescent City,CA,41.7827,-124.167
95532,Crescent City,CA,41.853,-124.1572
95534,Cutten,CA,40.7336,-123.944
95536,Ferndale,CA,40.5614,-124.2578
95537,Fields Landing,CA,40.7254,-124.217
95538,Fort Dick,CA,41.8925,-124.1457
95540,Fortuna,CA,40.5835,-124.1437
95542,Garberville,CA,40.0985,-123.8065
95543,Gasquet,CA,41.8886,-123.8008
95545,Honeydew,CA,40.2814,-124.09
95546,Hoopa,CA,41.1615,-123.7244
95547,Hydesville,CA,40.5462,-124.0841
95548,Klamath,CA,41.5182,-124.0308
95549,Kneeland,CA,40.6916,-123.8719
95550,Korbel,CA,40.7666,-123.8349
95551,Loleta,CA,40.6598,-124.2215
95552,Mad River,CA,40.3905,-123.4131
95553,Miranda,CA,40.2108,-123.8645
95554,Myers Flat,CA,40.2959,-123.779
95555,Orick,CA,41.2961,-124.0535
95556,Orleans,CA,41.3006,-123.5441
95558,Petrolia,CA,40.273,-124.2149
95559,Phillipsville,CA,40.1961,-123.7732
95560,Redway,CA,40.1314,-123.8586
95562,Rio Dell,CA,40.4948,-124.1164
95563,Salyer,CA,40.892,-123.5615
95564,Samoa,CA,40.7935,-124.1993
95565,Scotia,CA,40.46,-124.0606
95567,Smith River,CA,41.9497,-124.151
95568,Somes Bar,CA,41.4552,-123.4767
95569,Redcrest,CA,40.3598,-123.8711
95570,Trinidad,CA,41.0817,-124.1311
95571,Weott,CA,40.3227,-123.9237
95573,Willow Creek,CA,40.945,-123.6581
95585,Leggett,CA,39.8603,-123.7169
95587,Piercy,CA,39.9627,-123.7447
95589,Whitethorn,CA,40.0333,-124.0238
95592,Vallejo,CA,38.0987,-122.2713
95595,Zenia,CA,40.2025,-123.4665
95601,Amador City,CA,38.4266,-120.8275
95602,Auburn,CA,38.9768,-121.0914
95603,Auburn,CA,38.9096,-121.0797
95604,Auburn,CA,39.1063,-120.536
95605,West Sacramento,CA,38.5922,-121.5281
95606,Brooks,CA,38.8573,-122.2149
95607,Capay,CA,38.7067,-122.125
95608,Carmichael,CA,38.6284,-121.327
95609,Carmichael,CA,38.6503,-121.3272
95610,Citrus Heights,CA,38.6969,-121.2713
95611,Citrus Heights,CA,38.3774,-121.4444
95612,Clarksburg,CA,38.3834,-121.5782
95613,Coloma,CA,38.7983,-120.8858
95614,Cool,CA,38.8803,-120.9743
95615,Courtland,CA,38.3336,-121.5485
95616,Davis,CA,38.5493,-121.7366
95617,Davis,CA,38.6195,-121.9615
95618,El Macero,CA,38.5463,-121.6868
95619,Diamond Springs,CA,38.6891,-120.8207
95620,Dixon,CA,38.4272,-121.8135
95621,Citrus Heights,CA,38.6953,-121.3081
95623,El Dorado,CA,38.6396,-120.8456
95624,Elk Grove,CA,38.4211,-121.3606
95625,Elmira,CA,38.3501,-121.908
95626,Elverta,CA,38.7275,-121.4543
95627,Esparto,CA,38.7441,-121.9993
95628,Fair Oaks,CA,38.6548,-121.2653
95629,Fiddletown,CA,38.5276,-120.6929
95630,Folsom,CA,38.6721,-121.1578
95631,Foresthill,CA,39.0333,-120.8217
95632,Galt,CA,38.2675,-121.2972
95633,Garden Valley,CA,38.8398,-120.8288
95634,Georgetown,CA,38.9302,-120.7856
95635,Greenwood,CA,38.9196,-120.9041
95636,Grizzly Flats,CA,38.6348,-120.5335
95637,Guinda,CA,38.8305,-122.1994
95638,Herald,CA,38.3177,-121.1617
95639,Hood,CA,38.3673,-121.5149
95640,Ione,CA,38.3461,-120.9452
95641,Isleton,CA,38.1618,-121.6043
95642,Jackson,CA,38.3598,-120.7532
95644,Kit Carson,CA,38.4633,-120.55
95645,Knights Landing,CA,38.8512,-121.7335
95646,Kirkwood,CA,38.6883,-120.0552
95648,Lincoln,CA,38.9029,-121.298
95650,Loomis,CA,38.8175,-121.1723
95651,Lotus,CA,38.8174,-120.9221
95652,Mcclellan AFB,CA,38.6667,-121.3896
95653,Madison,CA,38.6787,-121.9691
95654,Martell,CA,38.4633,-120.55
95655,Mather,CA,38.5581,-121.2874
95656,Mount Aukum,CA,38.5472,-120.7079
95658,Newcastle,CA,38.8767,-121.1421
95659,Nicolaus,CA,38.8689,-121.564
95660,North Highlands,CA,38.6761,-121.3766
95661,Roseville,CA,38.732,-121.2531
95662,Orangevale,CA,38.6828,-121.2231
95663,Penryn,CA,38.8592,-121.1757
95664,Pilot Hill,CA,38.8117,-121.0243
95665,Pine Grove,CA,38.401,-120.6495
95666,Pioneer,CA,38.5298,-120.4141
95667,Placerville,CA,38.7247,-120.7953
95668,Pleasant Grove,CA,38.8323,-121.5166
95669,Plymouth,CA,38.4806,-120.869
95670,Rancho Cordova,CA,38.6054,-121.2825
95671,Represa,CA,38.3774,-121.4444
95672,Rescue,CA,38.712,-121.0023
95673,Rio Linda,CA,38.6881,-121.4487
95674,Rio Oso,CA,38.962,-121.4817
95675,River Pines,CA,38.5457,-120.7429
95676,Robbins,CA,38.9094,-121.7184
95677,Rocklin,CA,38.7892,-121.2383
95678,Roseville,CA,38.7524,-121.2893
95679,Rumsey,CA,38.8671,-122.2248
95680,Ryde,CA,38.2329,-121.5684
95681,Sheridan,CA,38.9976,-121.3797
95682,Shingle Springs,CA,38.6412,-120.9711
95683,Sloughhouse,CA,38.4928,-121.1004
95684,Somerset,CA,38.6077,-120.5937
95685,Sutter Creek,CA,38.3945,-120.7902
95686,Thornton,CA,38.229,-121.4403
95687,Vacaville,CA,38.344,-121.9533
95688,Vacaville,CA,38.3805,-121.9919
95689,Volcano,CA,38.4739,-120.5942
95690,Walnut Grove,CA,38.2405,-121.5651
95691,West Sacramento,CA,38.5692,-121.545
95692,Wheatland,CA,39.0307,-121.435
95693,Wilton,CA,38.3824,-121.2371
95694,Winters,CA,38.5374,-121.9776
95695,Woodland,CA,38.6972,-121.8094
95696,Vacaville,CA,38.349,-121.9083
95697,Yolo,CA,38.751,-121.8322
95698,Zamora,CA,38.7827,-121.8981
95699,Drytown,CA,38.437,-120.8457
95701,Alta,CA,39.2177,-120.7835
95703,Applegate,CA,38.9957,-120.997
95709,Camino,CA,38.7481,-120.6746
95712,Chicago Park,CA,39.1673,-120.9643
95713,Colfax,CA,39.0921,-120.9347
95714,Dutch Flat,CA,39.2044,-120.8382
95715,Emigrant Gap,CA,39.2777,-120.7067
95717,Gold Run,CA,39.177,-120.8451
95720,Kyburz,CA,38.7712,-120.2677
95721,Echo Lake,CA,38.824,-120.0596
95722,Meadow Vista,CA,39.0051,-121.0189
95724,Norden,CA,39.266,-120.6415
95726,Pollock Pines,CA,38.7497,-120.5339
95728,Soda Springs,CA,39.3112,-120.4104
95735,Twin Bridges,CA,38.8057,-120.1321
95736,Weimar,CA,39.01,-120.9781
95741,Rancho Cordova,CA,38.3774,-121.4444
95742,Rancho Cordova,CA,38.6078,-121.1837
95743,Rancho Cordova,CA,38.3774,-121.4444
95746,Granite Bay,CA,38.7438,-121.1901
